order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,quantity,price
SO51275,174,266,2013-01-03,2013-01-10,2013-01-15,22,1,22
SO51275,245,266,2013-01-03,2013-01-10,2013-01-15,35,1,35
SO51276,120,137,2013-01-03,2013-01-10,2013-01-15,2295,1,2295
SO51276,174,137,2013-01-03,2013-01-10,2013-01-15,22,1,22
SO51276,293,137,2013-01-03,2013-01-10,2013-01-15,64,1,64
SO51277,122,279,2013-01-03,2013-01-10,2013-01-15,2295,1,2295
SO51277,244,279,2013-01-03,2013-01-10,2013-01-15,35,1,35
SO51278,146,16767,2013-01-03,2013-01-10,2013-01-15,742,1,742
SO51278,245,16767,2013-01-03,2013-01-10,2013-01-15,35,1,35
SO51278,248,16767,2013-01-03,2013-01-10,2013-01-15,50,1,50
SO51279,150,9717,2013-01-03,2013-01-10,2013-01-15,742,1,742
SO51279,244,9717,2013-01-03,2013-01-10,2013-01-15,35,1,35
SO51280,137,7469,2013-01-03,2013-01-10,2013-01-15,1701,1,1701
SO51280,276,7469,2013-01-03,2013-01-10,2013-01-15,54,1,54
SO51281,136,7698,2013-01-03,2013-01-10,2013-01-15,1701,1,1701
SO51282,121,9,2013-01-03,2013-01-10,2013-01-15,2295,1,2295
SO51282,295,9,2013-01-03,2013-01-10,2013-01-15,5,1,5
SO51282,104,9,2013-01-03,2013-01-10,2013-01-15,10,1,10
SO51282,259,9,2013-01-03,2013-01-10,2013-01-15,2,1,2
SO51283,126,13387,2013-01-03,2013-01-10,2013-01-15,540,1,540
SO51283,285,13387,2013-01-03,2013-01-10,2013-01-15,21,1,21
SO51283,290,13387,2013-01-03,2013-01-10,2013-01-15,4,1,4
SO51284,132,11668,2013-01-03,2013-01-10,2013-01-15,1120,1,1120
SO51284,248,11668,2013-01-03,2013-01-10,2013-01-15,50,1,50
SO51285,123,1398,2013-01-04,2013-01-11,2013-01-16,2320,1,2320
SO51285,104,1398,2013-01-04,2013-01-11,2013-01-16,10,1,10
SO51286,117,5312,2013-01-04,2013-01-11,2013-01-16,769,1,769
SO51286,283,5312,2013-01-04,2013-01-11,2013-01-16,30,1,30
SO51286,289,5312,2013-01-04,2013-01-11,2013-01-16,5,1,5
SO51286,259,5312,2013-01-04,2013-01-11,2013-01-16,2,1,2
SO51287,139,13884,2013-01-04,2013-01-11,2013-01-16,2443,1,2443
SO51287,245,13884,2013-01-04,2013-01-11,2013-01-16,35,1,35
SO51287,166,13884,2013-01-04,2013-01-11,2013-01-16,9,1,9
SO51288,125,336,2013-01-04,2013-01-11,2013-01-16,2320,1,2320
SO51288,174,336,2013-01-04,2013-01-11,2013-01-16,22,1,22
SO51288,259,336,2013-01-04,2013-01-11,2013-01-16,2,1,2
SO51289,125,85,2013-01-04,2013-01-11,2013-01-16,2320,1,2320
SO51289,259,85,2013-01-04,2013-01-11,2013-01-16,2,1,2
SO51290,120,446,2013-01-04,2013-01-11,2013-01-16,2295,1,2295
SO51290,104,446,2013-01-04,2013-01-11,2013-01-16,10,1,10
SO51291,122,448,2013-01-04,2013-01-11,2013-01-16,2295,1,2295
SO51291,104,448,2013-01-04,2013-01-11,2013-01-16,10,1,10
SO51291,295,448,2013-01-04,2013-01-11,2013-01-16,5,1,5
SO51292,124,59,2013-01-04,2013-01-11,2013-01-16,2320,1,2320
SO51292,247,59,2013-01-04,2013-01-11,2013-01-16,55,1,55
SO51293,123,61,2013-01-04,2013-01-11,2013-01-16,2320,1,2320
SO51294,111,6513,2013-01-04,2013-01-11,2013-01-16,565,1,565
SO51294,282,6513,2013-01-04,2013-01-11,2013-01-16,25,1,25
SO51294,259,6513,2013-01-04,2013-01-11,2013-01-16,2,1,2
SO51295,158,13426,2013-01-04,2013-01-11,2013-01-16,2384,1,2384
SO51295,245,13426,2013-01-04,2013-01-11,2013-01-16,35,1,35
SO51296,130,8418,2013-01-04,2013-01-11,2013-01-16,1120,1,1120
SO51296,245,8418,2013-01-04,2013-01-11,2013-01-16,35,1,35
SO51297,128,18357,2013-01-04,2013-01-11,2013-01-16,540,1,540
SO51297,285,18357,2013-01-04,2013-01-11,2013-01-16,21,1,21
SO51297,290,18357,2013-01-04,2013-01-11,2013-01-16,4,1,4
SO51297,294,18357,2013-01-04,2013-01-11,2013-01-16,64,1,64
SO51298,127,16950,2013-01-04,2013-01-11,2013-01-16,540,1,540
SO51298,105,16950,2013-01-04,2013-01-11,2013-01-16,9,1,9
SO51298,295,16950,2013-01-04,2013-01-11,2013-01-16,25,5,5
SO51299,159,3776,2013-01-04,2013-01-11,2013-01-16,2384,1,2384
SO51299,245,3776,2013-01-04,2013-01-11,2013-01-16,35,1,35
SO51300,140,5703,2013-01-05,2013-01-12,2013-01-17,2443,1,2443
SO51301,155,3051,2013-01-05,2013-01-12,2013-01-17,1215,1,1215
SO51301,166,3051,2013-01-05,2013-01-12,2013-01-17,9,1,9
SO51302,135,5570,2013-01-05,2013-01-12,2013-01-17,1701,1,1701
SO51302,277,5570,2013-01-05,2013-01-12,2013-01-17,54,1,54
SO51303,116,2775,2013-01-05,2013-01-12,2013-01-17,769,1,769
SO51303,104,2775,2013-01-05,2013-01-12,2013-01-17,10,1,10
SO51303,244,2775,2013-01-05,2013-01-12,2013-01-17,35,1,35
SO51304,112,6645,2013-01-05,2013-01-12,2013-01-17,565,1,565
SO51304,166,6645,2013-01-05,2013-01-12,2013-01-17,9,1,9
SO51305,123,243,2013-01-05,2013-01-12,2013-01-17,2320,1,2320
SO51306,124,334,2013-01-05,2013-01-12,2013-01-17,2320,1,2320
SO51306,174,334,2013-01-05,2013-01-12,2013-01-17,22,1,22
SO51306,259,334,2013-01-05,2013-01-12,2013-01-17,2,1,2
SO51307,124,337,2013-01-05,2013-01-12,2013-01-17,2320,1,2320
SO51307,104,337,2013-01-05,2013-01-12,2013-01-17,10,1,10
SO51307,295,337,2013-01-05,2013-01-12,2013-01-17,5,1,5
SO51307,244,337,2013-01-05,2013-01-12,2013-01-17,35,1,35
SO51308,108,7959,2013-01-05,2013-01-12,2013-01-17,540,1,540
SO51308,295,7959,2013-01-05,2013-01-12,2013-01-17,5,1,5
SO51308,104,7959,2013-01-05,2013-01-12,2013-01-17,10,1,10
SO51308,259,7959,2013-01-05,2013-01-12,2013-01-17,2,1,2
SO51308,168,7959,2013-01-05,2013-01-12,2013-01-17,8,1,8
SO51309,109,4554,2013-01-05,2013-01-12,2013-01-17,540,1,540
SO51309,104,4554,2013-01-05,2013-01-12,2013-01-17,10,1,10
SO51309,295,4554,2013-01-05,2013-01-12,2013-01-17,5,1,5
SO51309,246,4554,2013-01-05,2013-01-12,2013-01-17,35,1,35
SO51310,123,329,2013-01-05,2013-01-12,2013-01-17,2320,1,2320
SO51311,135,11941,2013-01-05,2013-01-12,2013-01-17,1701,1,1701
SO51311,278,11941,2013-01-05,2013-01-12,2013-01-17,54,1,54
SO51311,166,11941,2013-01-05,2013-01-12,2013-01-17,9,1,9
SO51312,159,17208,2013-01-05,2013-01-12,2013-01-17,2384,1,2384
SO51312,105,17208,2013-01-05,2013-01-12,2013-01-17,9,1,9
SO51312,295,17208,2013-01-05,2013-01-12,2013-01-17,5,1,5
SO51312,294,17208,2013-01-05,2013-01-12,2013-01-17,64,1,64
SO51313,165,17204,2013-01-05,2013-01-12,2013-01-17,2384,1,2384
SO51314,127,15667,2013-01-05,2013-01-12,2013-01-17,540,1,540
SO51314,105,15667,2013-01-05,2013-01-12,2013-01-17,9,1,9
SO51314,295,15667,2013-01-05,2013-01-12,2013-01-17,5,1,5
SO51315,121,4,2013-01-05,2013-01-12,2013-01-17,2295,1,2295
SO51315,104,4,2013-01-05,2013-01-12,2013-01-17,10,1,10
SO51315,295,4,2013-01-05,2013-01-12,2013-01-17,5,1,5
SO51315,166,4,2013-01-05,2013-01-12,2013-01-17,9,1,9
SO51316,133,8321,2013-01-05,2013-01-12,2013-01-17,1120,1,1120
SO51316,276,8321,2013-01-05,2013-01-12,2013-01-17,54,1,54
SO51316,233,8321,2013-01-05,2013-01-12,2013-01-17,24,1,24
SO51317,130,15995,2013-01-05,2013-01-12,2013-01-17,1120,1,1120
SO51317,105,15995,2013-01-05,2013-01-12,2013-01-17,9,1,9
SO51317,295,15995,2013-01-05,2013-01-12,2013-01-17,5,1,5
SO51318,126,11433,2013-01-05,2013-01-12,2013-01-17,540,1,540
SO51318,105,11433,2013-01-05,2013-01-12,2013-01-17,9,1,9
SO51318,295,11433,2013-01-05,2013-01-12,2013-01-17,5,1,5
SO51318,235,11433,2013-01-05,2013-01-12,2013-01-17,24,1,24
SO51319,128,17759,2013-01-05,2013-01-12,2013-01-17,540,1,540
SO51319,105,17759,2013-01-05,2013-01-12,2013-01-17,9,1,9
SO51319,295,17759,2013-01-05,2013-01-12,2013-01-17,5,1,5
SO51320,162,13062,2013-01-05,2013-01-12,2013-01-17,2384,1,2384
SO51320,288,13062,2013-01-05,2013-01-12,2013-01-17,29,1,29
SO51321,140,7247,2013-01-06,2013-01-13,2013-01-18,2443,1,2443
SO51321,105,7247,2013-01-06,2013-01-13,2013-01-18,9,1,9
SO51322,139,1297,2013-01-06,2013-01-13,2013-01-18,2443,1,2443
SO51322,168,1297,2013-01-06,2013-01-13,2013-01-18,8,1,8
SO51323,123,333,2013-01-06,2013-01-13,2013-01-18,2320,1,2320
SO51323,245,333,2013-01-06,2013-01-13,2013-01-18,35,1,35
SO51324,123,156,2013-01-06,2013-01-13,2013-01-18,2320,1,2320
SO51325,123,84,2013-01-06,2013-01-13,2013-01-18,2320,1,2320
SO51325,289,84,2013-01-06,2013-01-13,2013-01-18,5,1,5
SO51325,284,84,2013-01-06,2013-01-13,2013-01-18,35,1,35
SO51325,244,84,2013-01-06,2013-01-13,2013-01-18,35,1,35
SO51326,152,14724,2013-01-06,2013-01-13,2013-01-18,742,1,742
SO51326,245,14724,2013-01-06,2013-01-13,2013-01-18,35,1,35
SO51327,126,16746,2013-01-06,2013-01-13,2013-01-18,540,1,540
SO51327,295,16746,2013-01-06,2013-01-13,2013-01-18,5,1,5
SO51327,293,16746,2013-01-06,2013-01-13,2013-01-18,64,1,64
SO51327,105,16746,2013-01-06,2013-01-13,2013-01-18,9,1,9
SO51328,126,15656,2013-01-06,2013-01-13,2013-01-18,540,1,540
SO51329,152,15313,2013-01-06,2013-01-13,2013-01-18,742,1,742
SO51329,105,15313,2013-01-06,2013-01-13,2013-01-18,9,1,9
SO51329,295,15313,2013-01-06,2013-01-13,2013-01-18,5,1,5
SO51329,275,15313,2013-01-06,2013-01-13,2013-01-18,54,1,54
SO51330,155,17299,2013-01-06,2013-01-13,2013-01-18,1215,1,1215
SO51330,245,17299,2013-01-06,2013-01-13,2013-01-18,35,1,35
SO51331,166,13404,2013-01-06,2013-01-13,2013-01-18,9,1,9
SO51331,165,13404,2013-01-06,2013-01-13,2013-01-18,2384,1,2384
SO51332,127,10440,2013-01-06,2013-01-13,2013-01-18,540,1,540
SO51333,132,11632,2013-01-06,2013-01-13,2013-01-18,1120,1,1120
SO51333,290,11632,2013-01-06,2013-01-13,2013-01-18,4,1,4
SO51333,286,11632,2013-01-06,2013-01-13,2013-01-18,25,1,25
SO51334,130,8336,2013-01-06,2013-01-13,2013-01-18,1120,1,1120
SO51334,275,8336,2013-01-06,2013-01-13,2013-01-18,54,1,54
SO51335,126,10005,2013-01-06,2013-01-13,2013-01-18,540,1,540
SO51335,285,10005,2013-01-06,2013-01-13,2013-01-18,21,1,21
SO51336,140,7244,2013-01-07,2013-01-14,2013-01-19,2443,1,2443
SO51336,287,7244,2013-01-07,2013-01-14,2013-01-19,33,1,33
SO51336,290,7244,2013-01-07,2013-01-14,2013-01-19,4,1,4
SO51337,141,7221,2013-01-07,2013-01-14,2013-01-19,2443,1,2443
SO51338,130,5340,2013-01-07,2013-01-14,2013-01-19,1120,1,1120
SO51339,120,1463,2013-01-07,2013-01-14,2013-01-19,2295,1,2295
SO51339,104,1463,2013-01-07,2013-01-14,2013-01-19,10,1,10
SO51339,293,1463,2013-01-07,2013-01-14,2013-01-19,64,1,64
SO51339,295,1463,2013-01-07,2013-01-14,2013-01-19,5,1,5
SO51340,118,2790,2013-01-07,2013-01-14,2013-01-19,769,1,769
SO51340,248,2790,2013-01-07,2013-01-14,2013-01-19,50,1,50
SO51341,141,1302,2013-01-07,2013-01-14,2013-01-19,2443,1,2443
SO51341,290,1302,2013-01-07,2013-01-14,2013-01-19,4,1,4
SO51341,287,1302,2013-01-07,2013-01-14,2013-01-19,33,1,33
SO51341,259,1302,2013-01-07,2013-01-14,2013-01-19,2,1,2
SO51342,142,8360,2013-01-07,2013-01-14,2013-01-19,2443,1,2443
SO51342,244,8360,2013-01-07,2013-01-14,2013-01-19,35,1,35
SO51343,140,440,2013-01-07,2013-01-14,2013-01-19,2443,1,2443
SO51343,105,440,2013-01-07,2013-01-14,2013-01-19,9,1,9
SO51343,295,440,2013-01-07,2013-01-14,2013-01-19,5,1,5
SO51344,136,5794,2013-01-07,2013-01-14,2013-01-19,1701,1,1701
SO51344,286,5794,2013-01-07,2013-01-14,2013-01-19,25,1,25
SO51344,290,5794,2013-01-07,2013-01-14,2013-01-19,4,1,4
SO51344,166,5794,2013-01-07,2013-01-14,2013-01-19,9,1,9
SO51344,251,5794,2013-01-07,2013-01-14,2013-01-19,50,1,50
SO51345,121,268,2013-01-07,2013-01-14,2013-01-19,2295,1,2295
SO51345,104,268,2013-01-07,2013-01-14,2013-01-19,10,1,10
SO51345,295,268,2013-01-07,2013-01-14,2013-01-19,5,1,5
SO51345,247,268,2013-01-07,2013-01-14,2013-01-19,55,1,55
SO51346,122,271,2013-01-07,2013-01-14,2013-01-19,2295,1,2295
SO51346,174,271,2013-01-07,2013-01-14,2013-01-19,22,1,22
SO51346,244,271,2013-01-07,2013-01-14,2013-01-19,35,1,35
SO51346,275,271,2013-01-07,2013-01-14,2013-01-19,54,1,54
SO51347,121,63,2013-01-07,2013-01-14,2013-01-19,2295,1,2295
SO51347,174,63,2013-01-07,2013-01-14,2013-01-19,22,1,22
SO51347,245,63,2013-01-07,2013-01-14,2013-01-19,35,1,35
SO51348,121,168,2013-01-07,2013-01-14,2013-01-19,2295,1,2295
SO51348,284,168,2013-01-07,2013-01-14,2013-01-19,35,1,35
SO51349,131,12311,2013-01-07,2013-01-14,2013-01-19,1120,1,1120
SO51349,286,12311,2013-01-07,2013-01-14,2013-01-19,25,1,25
SO51349,290,12311,2013-01-07,2013-01-14,2013-01-19,4,1,4
SO51349,259,12311,2013-01-07,2013-01-14,2013-01-19,2,1,2
SO51350,120,55,2013-01-07,2013-01-14,2013-01-19,2295,1,2295
SO51350,247,55,2013-01-07,2013-01-14,2013-01-19,55,1,55
SO51350,277,55,2013-01-07,2013-01-14,2013-01-19,54,1,54
SO51351,124,447,2013-01-07,2013-01-14,2013-01-19,2320,1,2320
SO51351,245,447,2013-01-07,2013-01-14,2013-01-19,35,1,35
SO51352,122,94,2013-01-07,2013-01-14,2013-01-19,2295,1,2295
SO51352,174,94,2013-01-07,2013-01-14,2013-01-19,22,1,22
SO51352,245,94,2013-01-07,2013-01-14,2013-01-19,35,1,35
SO51352,280,94,2013-01-07,2013-01-14,2013-01-19,9,1,9
SO51353,156,14093,2013-01-07,2013-01-14,2013-01-19,1215,1,1215
SO51353,288,14093,2013-01-07,2013-01-14,2013-01-19,29,1,29
SO51353,291,14093,2013-01-07,2013-01-14,2013-01-19,5,1,5
SO51353,166,14093,2013-01-07,2013-01-14,2013-01-19,9,1,9
SO51354,122,455,2013-01-07,2013-01-14,2013-01-19,2295,1,2295
SO51355,129,11261,2013-01-07,2013-01-14,2013-01-19,540,1,540
SO51355,285,11261,2013-01-07,2013-01-14,2013-01-19,21,1,21
SO51355,259,11261,2013-01-07,2013-01-14,2013-01-19,2,1,2
SO51356,130,8394,2013-01-07,2013-01-14,2013-01-19,1120,1,1120
SO51356,105,8394,2013-01-07,2013-01-14,2013-01-19,9,1,9
SO51356,295,8394,2013-01-07,2013-01-14,2013-01-19,5,1,5
SO51357,128,11416,2013-01-07,2013-01-14,2013-01-19,540,1,540
SO51357,285,11416,2013-01-07,2013-01-14,2013-01-19,21,1,21
SO51357,278,11416,2013-01-07,2013-01-14,2013-01-19,54,1,54
SO51358,156,6834,2013-01-07,2013-01-14,2013-01-19,1215,1,1215
SO51358,288,6834,2013-01-07,2013-01-14,2013-01-19,29,1,29
SO51358,291,6834,2013-01-07,2013-01-14,2013-01-19,5,1,5
SO51358,259,6834,2013-01-07,2013-01-14,2013-01-19,2,1,2
SO51359,143,7241,2013-01-08,2013-01-15,2013-01-20,2443,1,2443
SO51359,105,7241,2013-01-08,2013-01-15,2013-01-20,9,1,9
SO51359,295,7241,2013-01-08,2013-01-15,2013-01-20,5,1,5
SO51359,278,7241,2013-01-08,2013-01-15,2013-01-20,54,1,54
SO51359,166,7241,2013-01-08,2013-01-15,2013-01-20,9,1,9
SO51360,125,389,2013-01-08,2013-01-15,2013-01-20,2320,1,2320
SO51360,104,389,2013-01-08,2013-01-15,2013-01-20,10,1,10
SO51360,295,389,2013-01-08,2013-01-15,2013-01-20,5,1,5
SO51360,168,389,2013-01-08,2013-01-15,2013-01-20,8,1,8
SO51361,140,14796,2013-01-08,2013-01-15,2013-01-20,2443,1,2443
SO51361,287,14796,2013-01-08,2013-01-15,2013-01-20,33,1,33
SO51361,290,14796,2013-01-08,2013-01-15,2013-01-20,4,1,4
SO51361,259,14796,2013-01-08,2013-01-15,2013-01-20,2,1,2
SO51362,136,5798,2013-01-08,2013-01-15,2013-01-20,1701,1,1701
SO51362,290,5798,2013-01-08,2013-01-15,2013-01-20,4,1,4
SO51362,286,5798,2013-01-08,2013-01-15,2013-01-20,25,1,25
SO51362,259,5798,2013-01-08,2013-01-15,2013-01-20,2,1,2
SO51363,106,4558,2013-01-08,2013-01-15,2013-01-20,540,1,540
SO51363,104,4558,2013-01-08,2013-01-15,2013-01-20,10,1,10
SO51363,295,4558,2013-01-08,2013-01-15,2013-01-20,5,1,5
SO51364,119,2742,2013-01-08,2013-01-15,2013-01-20,769,1,769
SO51365,120,157,2013-01-08,2013-01-15,2013-01-20,2295,1,2295
SO51365,289,157,2013-01-08,2013-01-15,2013-01-20,5,1,5
SO51365,284,157,2013-01-08,2013-01-15,2013-01-20,35,1,35
SO51365,247,157,2013-01-08,2013-01-15,2013-01-20,55,1,55
SO51366,138,3008,2013-01-08,2013-01-15,2013-01-20,1701,1,1701
SO51367,126,8271,2013-01-08,2013-01-15,2013-01-20,540,1,540
SO51367,280,8271,2013-01-08,2013-01-15,2013-01-20,9,1,9
SO51368,127,8764,2013-01-08,2013-01-15,2013-01-20,540,1,540
SO51368,245,8764,2013-01-08,2013-01-15,2013-01-20,35,1,35
SO51369,158,13435,2013-01-08,2013-01-15,2013-01-20,2384,1,2384
SO51369,105,13435,2013-01-08,2013-01-15,2013-01-20,9,1,9
SO51369,295,13435,2013-01-08,2013-01-15,2013-01-20,5,1,5
SO51370,160,13418,2013-01-08,2013-01-15,2013-01-20,2384,1,2384
SO51370,288,13418,2013-01-08,2013-01-15,2013-01-20,29,1,29
SO51370,291,13418,2013-01-08,2013-01-15,2013-01-20,5,1,5
SO51370,295,13418,2013-01-08,2013-01-15,2013-01-20,5,1,5
SO51370,105,13418,2013-01-08,2013-01-15,2013-01-20,9,1,9
SO51370,245,13418,2013-01-08,2013-01-15,2013-01-20,35,1,35
SO51371,128,11260,2013-01-08,2013-01-15,2013-01-20,540,1,540
SO51371,105,11260,2013-01-08,2013-01-15,2013-01-20,9,1,9
SO51371,295,11260,2013-01-08,2013-01-15,2013-01-20,5,1,5
SO51371,166,11260,2013-01-08,2013-01-15,2013-01-20,9,1,9
SO51372,134,15996,2013-01-08,2013-01-15,2013-01-20,1120,1,1120
SO51372,286,15996,2013-01-08,2013-01-15,2013-01-20,25,1,25
SO51373,129,11415,2013-01-08,2013-01-15,2013-01-20,540,1,540
SO51373,245,11415,2013-01-08,2013-01-15,2013-01-20,35,1,35
SO51374,143,7206,2013-01-09,2013-01-16,2013-01-21,2443,1,2443
SO51374,246,7206,2013-01-09,2013-01-16,2013-01-21,35,1,35
SO51375,142,7210,2013-01-09,2013-01-16,2013-01-21,2443,1,2443
SO51375,246,7210,2013-01-09,2013-01-16,2013-01-21,35,1,35
SO51376,143,7219,2013-01-09,2013-01-16,2013-01-21,2443,1,2443
SO51377,156,3048,2013-01-09,2013-01-16,2013-01-21,1215,1,1215
SO51377,246,3048,2013-01-09,2013-01-16,2013-01-21,35,1,35
SO51378,107,10502,2013-01-09,2013-01-16,2013-01-21,540,1,540
SO51378,248,10502,2013-01-09,2013-01-16,2013-01-21,50,1,50
SO51379,116,2746,2013-01-09,2013-01-16,2013-01-21,769,1,769
SO51379,283,2746,2013-01-09,2013-01-16,2013-01-21,30,1,30
SO51379,289,2746,2013-01-09,2013-01-16,2013-01-21,5,1,5
SO51379,245,2746,2013-01-09,2013-01-16,2013-01-21,35,1,35
SO51380,123,296,2013-01-09,2013-01-16,2013-01-21,2320,1,2320
SO51380,289,296,2013-01-09,2013-01-16,2013-01-21,5,1,5
SO51380,284,296,2013-01-09,2013-01-16,2013-01-21,35,1,35
SO51380,260,296,2013-01-09,2013-01-16,2013-01-21,120,1,120
SO51381,122,130,2013-01-09,2013-01-16,2013-01-21,2295,1,2295
SO51382,121,153,2013-01-09,2013-01-16,2013-01-21,2295,1,2295
SO51383,145,14723,2013-01-09,2013-01-16,2013-01-21,742,1,742
SO51383,244,14723,2013-01-09,2013-01-16,2013-01-21,35,1,35
SO51384,120,104,2013-01-09,2013-01-16,2013-01-21,2295,1,2295
SO51384,295,104,2013-01-09,2013-01-16,2013-01-21,5,1,5
SO51384,104,104,2013-01-09,2013-01-16,2013-01-21,10,1,10
SO51384,278,104,2013-01-09,2013-01-16,2013-01-21,54,1,54
SO51384,234,104,2013-01-09,2013-01-16,2013-01-21,24,1,24
SO51385,121,71,2013-01-09,2013-01-16,2013-01-21,2295,1,2295
SO51385,289,71,2013-01-09,2013-01-16,2013-01-21,5,1,5
SO51385,284,71,2013-01-09,2013-01-16,2013-01-21,35,1,35
SO51385,259,71,2013-01-09,2013-01-16,2013-01-21,2,1,2
SO51385,168,71,2013-01-09,2013-01-16,2013-01-21,8,1,8
SO51386,124,73,2013-01-09,2013-01-16,2013-01-21,2320,1,2320
SO51386,174,73,2013-01-09,2013-01-16,2013-01-21,22,1,22
SO51386,275,73,2013-01-09,2013-01-16,2013-01-21,54,1,54
SO51387,111,943,2013-01-09,2013-01-16,2013-01-21,565,1,565
SO51387,104,943,2013-01-09,2013-01-16,2013-01-21,10,1,10
SO51387,295,943,2013-01-09,2013-01-16,2013-01-21,5,1,5
SO51387,245,943,2013-01-09,2013-01-16,2013-01-21,70,2,35
SO51388,124,456,2013-01-09,2013-01-16,2013-01-21,2320,1,2320
SO51389,131,8429,2013-01-09,2013-01-16,2013-01-21,1120,1,1120
SO51389,166,8429,2013-01-09,2013-01-16,2013-01-21,9,1,9
SO51389,248,8429,2013-01-09,2013-01-16,2013-01-21,50,1,50
SO51390,129,14612,2013-01-09,2013-01-16,2013-01-21,540,1,540
SO51390,233,14612,2013-01-09,2013-01-16,2013-01-21,24,1,24
SO51391,139,8438,2013-01-10,2013-01-17,2013-01-22,2443,1,2443
SO51391,287,8438,2013-01-10,2013-01-17,2013-01-22,33,1,33
SO51391,290,8438,2013-01-10,2013-01-17,2013-01-22,4,1,4
SO51392,143,5389,2013-01-10,2013-01-17,2013-01-22,2443,1,2443
SO51392,295,5389,2013-01-10,2013-01-17,2013-01-22,5,1,5
SO51392,105,5389,2013-01-10,2013-01-17,2013-01-22,9,1,9
SO51392,245,5389,2013-01-10,2013-01-17,2013-01-22,35,1,35
SO51393,140,5395,2013-01-10,2013-01-17,2013-01-22,2443,1,2443
SO51393,246,5395,2013-01-10,2013-01-17,2013-01-22,35,1,35
SO51394,142,8417,2013-01-10,2013-01-17,2013-01-22,2443,1,2443
SO51394,287,8417,2013-01-10,2013-01-17,2013-01-22,33,1,33
SO51395,139,9182,2013-01-10,2013-01-17,2013-01-22,2443,1,2443
SO51396,117,2850,2013-01-10,2013-01-17,2013-01-22,769,1,769
SO51396,273,2850,2013-01-10,2013-01-17,2013-01-22,70,1,70
SO51396,292,2850,2013-01-10,2013-01-17,2013-01-22,64,1,64
SO51397,120,836,2013-01-10,2013-01-17,2013-01-22,2295,1,2295
SO51397,174,836,2013-01-10,2013-01-17,2013-01-22,22,1,22
SO51397,259,836,2013-01-10,2013-01-17,2013-01-22,2,1,2
SO51398,124,155,2013-01-10,2013-01-17,2013-01-22,2320,1,2320
SO51399,123,192,2013-01-10,2013-01-17,2013-01-22,2320,1,2320
SO51399,284,192,2013-01-10,2013-01-17,2013-01-22,35,1,35
SO51399,289,192,2013-01-10,2013-01-17,2013-01-22,5,1,5
SO51400,146,17673,2013-01-10,2013-01-17,2013-01-22,742,1,742
SO51400,246,17673,2013-01-10,2013-01-17,2013-01-22,35,1,35
SO51401,147,17668,2013-01-10,2013-01-17,2013-01-22,742,1,742
SO51401,250,17668,2013-01-10,2013-01-17,2013-01-22,50,1,50
SO51402,158,11110,2013-01-10,2013-01-17,2013-01-22,2384,1,2384
SO51402,166,11110,2013-01-10,2013-01-17,2013-01-22,9,1,9
SO51403,127,10466,2013-01-10,2013-01-17,2013-01-22,540,1,540
SO51403,246,10466,2013-01-10,2013-01-17,2013-01-22,35,1,35
SO51404,129,10470,2013-01-10,2013-01-17,2013-01-22,540,1,540
SO51404,295,10470,2013-01-10,2013-01-17,2013-01-22,5,1,5
SO51404,105,10470,2013-01-10,2013-01-17,2013-01-22,9,1,9
SO51404,246,10470,2013-01-10,2013-01-17,2013-01-22,35,1,35
SO51405,129,10439,2013-01-10,2013-01-17,2013-01-22,540,1,540
SO51405,285,10439,2013-01-10,2013-01-17,2013-01-22,21,1,21
SO51406,134,11614,2013-01-10,2013-01-17,2013-01-22,1120,1,1120
SO51406,276,11614,2013-01-10,2013-01-17,2013-01-22,54,1,54
SO51406,166,11614,2013-01-10,2013-01-17,2013-01-22,9,1,9
SO51407,140,7215,2013-01-11,2013-01-18,2013-01-23,2443,1,2443
SO51407,290,7215,2013-01-11,2013-01-18,2013-01-23,4,1,4
SO51407,287,7215,2013-01-11,2013-01-18,2013-01-23,33,1,33
SO51407,246,7215,2013-01-11,2013-01-18,2013-01-23,35,1,35
SO51408,122,248,2013-01-11,2013-01-18,2013-01-23,2295,1,2295
SO51408,284,248,2013-01-11,2013-01-18,2013-01-23,35,1,35
SO51408,259,248,2013-01-11,2013-01-18,2013-01-23,2,1,2
SO51408,168,248,2013-01-11,2013-01-18,2013-01-23,8,1,8
SO51409,123,418,2013-01-11,2013-01-18,2013-01-23,2320,1,2320
SO51409,174,418,2013-01-11,2013-01-18,2013-01-23,22,1,22
SO51409,260,418,2013-01-11,2013-01-18,2013-01-23,120,1,120
SO51410,110,3946,2013-01-11,2013-01-18,2013-01-23,540,1,540
SO51410,174,3946,2013-01-11,2013-01-18,2013-01-23,22,1,22
SO51410,260,3946,2013-01-11,2013-01-18,2013-01-23,120,1,120
SO51411,122,240,2013-01-11,2013-01-18,2013-01-23,2295,1,2295
SO51411,104,240,2013-01-11,2013-01-18,2013-01-23,10,1,10
SO51411,295,240,2013-01-11,2013-01-18,2013-01-23,5,1,5
SO51411,245,240,2013-01-11,2013-01-18,2013-01-23,35,1,35
SO51411,166,240,2013-01-11,2013-01-18,2013-01-23,9,1,9
SO51412,143,11313,2013-01-11,2013-01-18,2013-01-23,2443,1,2443
SO51412,287,11313,2013-01-11,2013-01-18,2013-01-23,33,1,33
SO51412,259,11313,2013-01-11,2013-01-18,2013-01-23,2,1,2
